Injury_ID,Injury_Location,Condition_Name,Severity,Affected_Workout_Types,Recommended_Modifications
INJ_5557,Lower Back,Herniated Disc,Severe,Pull (Back/Biceps) & Full Body,"Avoid Deadlifts, Squats, and Sit-ups | Substitute bent-over rows with chest-supported rows | Keep spine neutral"
INJ_5558,Neck,Cervical Sprain,Rehabilitating,Full Body & Upper Body,"Avoid Overhead Press, Military Press, and Shrugs | Keep neck neutral during Planks"
INJ_5559,Core,Abdominal Strain,Rehabilitating,Core,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_5560,Knee,ACL Sprain,Mild,Lower Body,"Avoid Box Jumps, Burpees, High Knees, and Jumping Jacks | Substitute deep Squats with Wall Sits"
INJ_5561,Hip / Groin,Piriformis Syndrome,Mild,Lower Body & Core & Cardio,Avoid heavy Squats and Lunges | Substitute with Glute Bridges and Clamshells
INJ_5562,Neck,Postural Neck Pain,Chronic/Recurring,Core & Cardio,Keep neck neutral during Planks and Push-ups | Avoid Shrugs
INJ_5563,Shoulder,AC Joint Sprain,Severe,Push (Chest/Shoulders/Triceps),"Avoid overhead pressing (Military Press, Overhead Press) | Use neutral grip for pushes"
INJ_5564,Neck,Postural Neck Pain,Chronic/Recurring,Full Body & Upper Body,Keep neck neutral during Planks and Push-ups | Avoid Shrugs
INJ_5565,Knee,ACL Sprain,Moderate,Core & Cardio & Legs,"Avoid Box Jumps, Burpees, High Knees, and Jumping Jacks | Substitute deep Squats with Wall Sits"
INJ_5566,Lower Back,Muscle Sprain,Chronic/Recurring,Full Body & Lower Body & Core,"Avoid Deadlifts, heavy Squats, and Russian Twists | Keep spine neutral during Planks"
INJ_5567,Hip / Groin,Hip Flexor Strain,Moderate,Lower Body & Core & Cardio,"Avoid Sit-ups and Crunches | Avoid high-impact cardio (High Knees, Box Jumps, Burpees, Sprints)"
INJ_5568,Hip / Groin,Piriformis Syndrome,Mild,Legs & Lower Body,Avoid heavy Squats and Lunges | Substitute with Glute Bridges and Clamshells
INJ_5569,Ankle / Foot,Ankle Sprain,Mild,Lower Body,"Avoid Box Jumps, Burpees, High Knees, Jumping Jacks, Running, and Sprints | Substitute standing exercises with seated variations"
INJ_5570,Neck,Cervical Sprain,Chronic/Recurring,Core & Cardio,"Avoid Overhead Press, Military Press, and Shrugs | Keep neck neutral during Planks"
INJ_5571,Hip / Groin,Piriformis Syndrome,Rehabilitating,Legs & Lower Body,Avoid heavy Squats and Lunges | Substitute with Glute Bridges and Clamshells
INJ_5572,Hip / Groin,Hip Flexor Strain,Moderate,Legs & Lower Body,"Avoid Sit-ups and Crunches | Avoid high-impact cardio (High Knees, Box Jumps, Burpees, Sprints)"
INJ_5573,Core,Abdominal Strain,Moderate,Core & Cardio & Full Body,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_5574,Core,Abdominal Strain,Severe,Core,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_5575,Ankle / Foot,Ankle Sprain,Rehabilitating,Cardio & Legs,"Avoid Box Jumps, Burpees, High Knees, Jumping Jacks, Running, and Sprints | Substitute standing exercises with seated variations"
INJ_5576,Shoulder,Rotator Cuff Tendinitis,Mild,Push (Chest/Shoulders/Triceps),"Avoid Overhead Press, Military Press, and Dips | Avoid wide-grip Pull-ups"
INJ_5577,Core,Abdominal Strain,Chronic/Recurring,Core & Cardio & Full Body,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_5578,Neck,Postural Neck Pain,Severe,Core & Cardio,Keep neck neutral during Planks and Push-ups | Avoid Shrugs
INJ_5579,Wrist / Elbow,Tennis Elbow,Chronic/Recurring,Upper Body,"Avoid heavy gripping, Pull-ups, and Chin-ups | Use straps for all pulling movements"
INJ_5580,Core,Abdominal Strain,Moderate,Core,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_5581,Shoulder,Labral Tear,Chronic/Recurring,Full Body,"Avoid Overhead Press, Military Press, Dips, and Pull-ups | Limit range of motion on Bench Press"
INJ_5582,Core,Abdominal Strain,Severe,Core & Cardio & Full Body,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_5583,Ankle / Foot,Plantar Fasciitis,Severe,Legs & Core & Cardio,"Avoid Running, Sprints, Box Jumps, Burpees, High Knees, and Jumping Jacks | Substitute standing calf raises with seated"
INJ_5584,Core,Abdominal Strain,Mild,Core,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_5585,Knee,Meniscus Tear,Mild,Lower Body,"Avoid high-impact jumps (Box Jumps, Burpees, High Knees, Sprints) | Substitute Squats/Lunges with Glute Bridges or Wall Sits"
INJ_5586,Hip / Groin,Piriformis Syndrome,Severe,Lower Body & Core & Cardio,Avoid heavy Squats and Lunges | Substitute with Glute Bridges and Clamshells
INJ_5587,Core,Abdominal Strain,Rehabilitating,Core,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_5588,Wrist / Elbow,Wrist Sprain,Chronic/Recurring,Upper Body & Pull (Back/Biceps),"Avoid Push-ups, Bench Press, and Heavy Gripping | Substitute Push-ups with Forearm Planks"
INJ_5589,Core,Abdominal Strain,Chronic/Recurring,Core & Cardio & Full Body,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_5590,Core,Abdominal Strain,Rehabilitating,Core & Cardio & Full Body,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_5591,Core,Abdominal Strain,Mild,Core & Cardio & Full Body,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_5592,Shoulder,AC Joint Sprain,Severe,Upper Body,"Avoid overhead pressing (Military Press, Overhead Press) | Use neutral grip for pushes"
INJ_5593,Hip / Groin,Hip Flexor Strain,Mild,Lower Body & Core & Cardio,"Avoid Sit-ups and Crunches | Avoid high-impact cardio (High Knees, Box Jumps, Burpees, Sprints)"
INJ_5594,Knee,IT Band Syndrome,Mild,Lower Body,"Avoid Running, Sprints, and High Knees | Substitute Lunges with Glute Bridges"
INJ_5595,Knee,Meniscus Tear,Rehabilitating,Core & Cardio & Legs,"Avoid high-impact jumps (Box Jumps, Burpees, High Knees, Sprints) | Substitute Squats/Lunges with Glute Bridges or Wall Sits"
INJ_5596,Knee,ACL Sprain,Chronic/Recurring,Full Body,"Avoid Box Jumps, Burpees, High Knees, and Jumping Jacks | Substitute deep Squats with Wall Sits"
INJ_5597,Lower Back,Herniated Disc,Moderate,Pull (Back/Biceps) & Full Body,"Avoid Deadlifts, Squats, and Sit-ups | Substitute bent-over rows with chest-supported rows | Keep spine neutral"
INJ_5598,Wrist / Elbow,Wrist Sprain,Moderate,Upper Body,"Avoid Push-ups, Bench Press, and Heavy Gripping | Substitute Push-ups with Forearm Planks"
INJ_5599,Core,Abdominal Strain,Mild,Core,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_5600,Shoulder,Shoulder Impingement,Mild,Push (Chest/Shoulders/Triceps),"Avoid Overhead Press, Military Press, and Dips | Substitute Barbell Bench with Neutral-grip Dumbbell Press"
INJ_5601,Shoulder,AC Joint Sprain,Rehabilitating,Push (Chest/Shoulders/Triceps),"Avoid overhead pressing (Military Press, Overhead Press) | Use neutral grip for pushes"
INJ_5602,Shoulder,Shoulder Impingement,Severe,Pull (Back/Biceps) & Push,"Avoid Overhead Press, Military Press, and Dips | Substitute Barbell Bench with Neutral-grip Dumbbell Press"
INJ_5603,Lower Back,Herniated Disc,Mild,Pull (Back/Biceps) & Full Body,"Avoid Deadlifts, Squats, and Sit-ups | Substitute bent-over rows with chest-supported rows | Keep spine neutral"
INJ_5604,Hip / Groin,Hip Flexor Strain,Chronic/Recurring,Lower Body & Core & Cardio,"Avoid Sit-ups and Crunches | Avoid high-impact cardio (High Knees, Box Jumps, Burpees, Sprints)"
INJ_5605,Neck,Postural Neck Pain,Chronic/Recurring,Full Body & Upper Body,Keep neck neutral during Planks and Push-ups | Avoid Shrugs
INJ_5606,Neck,Postural Neck Pain,Moderate,Core & Cardio,Keep neck neutral during Planks and Push-ups | Avoid Shrugs
INJ_5607,Core,Abdominal Strain,Chronic/Recurring,Core & Cardio & Full Body,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_5608,Lower Back,SI Joint Dysfunction,Mild,Full Body & Lower Body & Core,Avoid heavy Deadlifts and Bent-over Rows | Substitute Sit-ups with Planks or Bird-Dogs
INJ_5609,Knee,Meniscus Tear,Severe,Full Body,"Avoid high-impact jumps (Box Jumps, Burpees, High Knees, Sprints) | Substitute Squats/Lunges with Glute Bridges or Wall Sits"
INJ_5610,Neck,Postural Neck Pain,Moderate,Core & Cardio,Keep neck neutral during Planks and Push-ups | Avoid Shrugs
INJ_5611,Shoulder,Shoulder Impingement,Rehabilitating,Push (Chest/Shoulders/Triceps),"Avoid Overhead Press, Military Press, and Dips | Substitute Barbell Bench with Neutral-grip Dumbbell Press"
INJ_5612,Knee,ACL Sprain,Moderate,Full Body,"Avoid Box Jumps, Burpees, High Knees, and Jumping Jacks | Substitute deep Squats with Wall Sits"
INJ_5613,Shoulder,Shoulder Impingement,Mild,Pull (Back/Biceps) & Push,"Avoid Overhead Press, Military Press, and Dips | Substitute Barbell Bench with Neutral-grip Dumbbell Press"
INJ_5614,Lower Back,Herniated Disc,Mild,Core & Legs,"Avoid Deadlifts, Squats, and Sit-ups | Substitute bent-over rows with chest-supported rows | Keep spine neutral"
INJ_5615,Lower Back,SI Joint Dysfunction,Severe,Pull (Back/Biceps) & Full Body,Avoid heavy Deadlifts and Bent-over Rows | Substitute Sit-ups with Planks or Bird-Dogs
INJ_5616,Wrist / Elbow,Carpal Tunnel Syndrome,Severe,Upper Body,Avoid heavy gripping (use straps for pulling) | Avoid Skull Crushers
INJ_5617,Ankle / Foot,Plantar Fasciitis,Chronic/Recurring,Legs & Core & Cardio,"Avoid Running, Sprints, Box Jumps, Burpees, High Knees, and Jumping Jacks | Substitute standing calf raises with seated"
INJ_5618,Core,Abdominal Strain,Severe,Core & Cardio & Full Body,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_5619,Wrist / Elbow,Golfer's Elbow,Chronic/Recurring,Upper Body & Pull (Back/Biceps),Substitute Push-ups with Forearm Planks or knuckle Push-ups | Avoid Skull Crushers
INJ_5620,Ankle / Foot,Achilles Tendinitis,Moderate,Lower Body,"Substitute standing calf raises with seated | Avoid Running, Sprints, Box Jumps, and High Knees"
INJ_5621,Neck,Cervical Sprain,Chronic/Recurring,Core & Cardio,"Avoid Overhead Press, Military Press, and Shrugs | Keep neck neutral during Planks"
INJ_5622,Ankle / Foot,Plantar Fasciitis,Rehabilitating,Cardio & Legs,"Avoid Running, Sprints, Box Jumps, Burpees, High Knees, and Jumping Jacks | Substitute standing calf raises with seated"
INJ_5623,Core,Abdominal Strain,Moderate,Core,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_5624,Hip / Groin,Hip Flexor Strain,Chronic/Recurring,Lower Body & Core & Cardio,"Avoid Sit-ups and Crunches | Avoid high-impact cardio (High Knees, Box Jumps, Burpees, Sprints)"
INJ_5625,Knee,Patellar Tendinitis,Rehabilitating,Core & Cardio & Legs,Substitute Squats/Lunges with Glute Bridges | Avoid High Knees and Sprints
INJ_5626,Ankle / Foot,Ankle Sprain,Rehabilitating,Legs & Core & Cardio,"Avoid Box Jumps, Burpees, High Knees, Jumping Jacks, Running, and Sprints | Substitute standing exercises with seated variations"
INJ_5627,Core,Abdominal Strain,Mild,Core & Cardio & Full Body,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_5628,Hip / Groin,Piriformis Syndrome,Moderate,Legs & Lower Body,Avoid heavy Squats and Lunges | Substitute with Glute Bridges and Clamshells
INJ_5629,Wrist / Elbow,Carpal Tunnel Syndrome,Moderate,Upper Body,Avoid heavy gripping (use straps for pulling) | Avoid Skull Crushers
INJ_5630,Hip / Groin,Piriformis Syndrome,Moderate,Legs & Lower Body,Avoid heavy Squats and Lunges | Substitute with Glute Bridges and Clamshells
INJ_5631,Shoulder,Rotator Cuff Tendinitis,Severe,Push (Chest/Shoulders/Triceps),"Avoid Overhead Press, Military Press, and Dips | Avoid wide-grip Pull-ups"
INJ_5632,Hip / Groin,Hip Flexor Strain,Chronic/Recurring,Legs & Lower Body,"Avoid Sit-ups and Crunches | Avoid high-impact cardio (High Knees, Box Jumps, Burpees, Sprints)"
INJ_5633,Wrist / Elbow,Wrist Sprain,Mild,Push (Chest/Shoulders/Triceps),"Avoid Push-ups, Bench Press, and Heavy Gripping | Substitute Push-ups with Forearm Planks"
INJ_5634,Ankle / Foot,Ankle Sprain,Moderate,Lower Body,"Avoid Box Jumps, Burpees, High Knees, Jumping Jacks, Running, and Sprints | Substitute standing exercises with seated variations"
INJ_5635,Wrist / Elbow,Carpal Tunnel Syndrome,Rehabilitating,Push (Chest/Shoulders/Triceps),Avoid heavy gripping (use straps for pulling) | Avoid Skull Crushers
INJ_5636,Shoulder,AC Joint Sprain,Chronic/Recurring,Pull (Back/Biceps) & Push,"Avoid overhead pressing (Military Press, Overhead Press) | Use neutral grip for pushes"
INJ_5637,Hip / Groin,Hip Flexor Strain,Moderate,Lower Body & Core & Cardio,"Avoid Sit-ups and Crunches | Avoid high-impact cardio (High Knees, Box Jumps, Burpees, Sprints)"
INJ_5638,Neck,Cervical Sprain,Mild,Core & Cardio,"Avoid Overhead Press, Military Press, and Shrugs | Keep neck neutral during Planks"
INJ_5639,Core,Abdominal Strain,Mild,Core,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_5640,Lower Back,Muscle Sprain,Severe,Core & Legs,"Avoid Deadlifts, heavy Squats, and Russian Twists | Keep spine neutral during Planks"
INJ_5641,Core,Abdominal Strain,Rehabilitating,Core & Cardio & Full Body,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_5642,Ankle / Foot,Achilles Tendinitis,Rehabilitating,Cardio & Legs,"Substitute standing calf raises with seated | Avoid Running, Sprints, Box Jumps, and High Knees"
INJ_5643,Neck,Cervical Sprain,Moderate,Core & Cardio,"Avoid Overhead Press, Military Press, and Shrugs | Keep neck neutral during Planks"
INJ_5644,Knee,Meniscus Tear,Severe,Legs & Cardio,"Avoid high-impact jumps (Box Jumps, Burpees, High Knees, Sprints) | Substitute Squats/Lunges with Glute Bridges or Wall Sits"
INJ_5645,Shoulder,AC Joint Sprain,Mild,Full Body,"Avoid overhead pressing (Military Press, Overhead Press) | Use neutral grip for pushes"
INJ_5646,Ankle / Foot,Plantar Fasciitis,Severe,Legs & Core & Cardio,"Avoid Running, Sprints, Box Jumps, Burpees, High Knees, and Jumping Jacks | Substitute standing calf raises with seated"
INJ_5647,Core,Abdominal Strain,Rehabilitating,Core,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_5648,Neck,Postural Neck Pain,Chronic/Recurring,Core & Cardio,Keep neck neutral during Planks and Push-ups | Avoid Shrugs
INJ_5649,Neck,Cervical Sprain,Mild,Core & Cardio,"Avoid Overhead Press, Military Press, and Shrugs | Keep neck neutral during Planks"
INJ_5650,Shoulder,Rotator Cuff Tendinitis,Moderate,Push (Chest/Shoulders/Triceps),"Avoid Overhead Press, Military Press, and Dips | Avoid wide-grip Pull-ups"
INJ_5651,Knee,ACL Sprain,Mild,Full Body,"Avoid Box Jumps, Burpees, High Knees, and Jumping Jacks | Substitute deep Squats with Wall Sits"
INJ_5652,Core,Abdominal Strain,Moderate,Core & Cardio & Full Body,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_5653,Wrist / Elbow,Golfer's Elbow,Rehabilitating,Upper Body & Pull (Back/Biceps),Substitute Push-ups with Forearm Planks or knuckle Push-ups | Avoid Skull Crushers
INJ_5654,Knee,Patellar Tendinitis,Mild,Legs & Cardio,Substitute Squats/Lunges with Glute Bridges | Avoid High Knees and Sprints
INJ_5655,Knee,Patellar Tendinitis,Mild,Full Body,Substitute Squats/Lunges with Glute Bridges | Avoid High Knees and Sprints
INJ_5656,Hip / Groin,Piriformis Syndrome,Severe,Lower Body & Core & Cardio,Avoid heavy Squats and Lunges | Substitute with Glute Bridges and Clamshells
INJ_5657,Lower Back,Muscle Sprain,Chronic/Recurring,Full Body & Lower Body & Core,"Avoid Deadlifts, heavy Squats, and Russian Twists | Keep spine neutral during Planks"
INJ_5658,Lower Back,SI Joint Dysfunction,Moderate,Core & Legs,Avoid heavy Deadlifts and Bent-over Rows | Substitute Sit-ups with Planks or Bird-Dogs
INJ_5659,Core,Abdominal Strain,Mild,Core & Cardio & Full Body,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_5660,Neck,Cervical Sprain,Severe,Core & Cardio,"Avoid Overhead Press, Military Press, and Shrugs | Keep neck neutral during Planks"
INJ_5661,Neck,Postural Neck Pain,Mild,Core & Cardio,Keep neck neutral during Planks and Push-ups | Avoid Shrugs
INJ_5662,Ankle / Foot,Ankle Sprain,Mild,Legs & Core & Cardio,"Avoid Box Jumps, Burpees, High Knees, Jumping Jacks, Running, and Sprints | Substitute standing exercises with seated variations"
INJ_5663,Wrist / Elbow,Tennis Elbow,Mild,Upper Body & Pull (Back/Biceps),"Avoid heavy gripping, Pull-ups, and Chin-ups | Use straps for all pulling movements"
INJ_5664,Neck,Postural Neck Pain,Moderate,Full Body & Upper Body,Keep neck neutral during Planks and Push-ups | Avoid Shrugs
INJ_5665,Wrist / Elbow,TFCC Tear,Chronic/Recurring,Upper Body & Pull (Back/Biceps),Use neutral grips (Hammer Curls instead of regular) | Avoid Push-ups and Bench Press
INJ_5666,Neck,Postural Neck Pain,Severe,Full Body & Upper Body,Keep neck neutral during Planks and Push-ups | Avoid Shrugs
INJ_5667,Hip / Groin,Piriformis Syndrome,Chronic/Recurring,Lower Body & Core & Cardio,Avoid heavy Squats and Lunges | Substitute with Glute Bridges and Clamshells
INJ_5668,Shoulder,Shoulder Impingement,Moderate,Pull (Back/Biceps) & Push,"Avoid Overhead Press, Military Press, and Dips | Substitute Barbell Bench with Neutral-grip Dumbbell Press"
INJ_5669,Core,Abdominal Strain,Rehabilitating,Core & Cardio & Full Body,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_5670,Core,Abdominal Strain,Mild,Core,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_5671,Core,Abdominal Strain,Severe,Core & Cardio & Full Body,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_5672,Lower Back,SI Joint Dysfunction,Mild,Core & Legs,Avoid heavy Deadlifts and Bent-over Rows | Substitute Sit-ups with Planks or Bird-Dogs
INJ_5673,Shoulder,Shoulder Impingement,Mild,Full Body,"Avoid Overhead Press, Military Press, and Dips | Substitute Barbell Bench with Neutral-grip Dumbbell Press"
INJ_5674,Lower Back,SI Joint Dysfunction,Mild,Pull (Back/Biceps) & Full Body,Avoid heavy Deadlifts and Bent-over Rows | Substitute Sit-ups with Planks or Bird-Dogs
