Workout_ID,Workout_Name,Goal,Difficulty,Focus_Area,Duration_Min,Estimated_Calories_Burned,Routine
WK_1986,Beginner Lower Body Focus,General Fitness,Beginner,Legs,30,180,1. Calf Raises (3 sets x 10-15 reps) | 2. Wall Sit (3 sets x 10-15 reps) | 3. Step-ups (on chair/box) (3 sets x 10-15 reps) | 4. Glute Bridges (3 sets x 10-15 reps) | 5. Forward Lunges (3 sets x 10-15 reps) | Finisher: Jumping Jacks (2 sets of 30 seconds)
WK_1987,Beginner Lower Body Focus,Weight Loss,Beginner,Legs,30,252,1. Step-ups (on chair/box) (4 sets x 12-15 reps) | 2. Forward Lunges (4 sets x 12-15 reps) | 3. Calf Raises (4 sets x 12-15 reps) | 4. Wall Sit (4 sets x 12-15 reps) | 5. Glute Bridges (4 sets x 12-15 reps)
WK_1988,Intermediate Push Routine,Weight Loss,Intermediate,Push (Chest/Shoulders/Triceps),30,231,1. Dumbbell Bench Press (3 sets x 40 sec work / 20 sec rest) | 2. Lateral Raises (3 sets x 40 sec work / 20 sec rest) | 3. Overhead Tricep Extension (3 sets x 40 sec work / 20 sec rest) | 4. Incline Push-ups (3 sets x 40 sec work / 20 sec rest) | 5. Pike Push-ups (3 sets x 40 sec work / 20 sec rest)
WK_1989,Beginner Lower Body Focus,Muscle Gain,Beginner,Legs,45,270,1. Reverse Lunges (3 sets x 8-10 reps) | 2. Jump Squats (3 sets x 8-10 reps) | 3. Wall Sit (3 sets x 8-10 reps) | 4. Step-ups (on chair/box) (3 sets x 8-10 reps) | 5. Calf Raises (3 sets x 8-10 reps)
WK_1990,Intermediate Lower Body Focus,General Fitness,Intermediate,Legs,30,198,1. Calf Raises (3 sets x 10-15 reps) | 2. Goblet Squats (3 sets x 10-15 reps) | 3. Forward Lunges (3 sets x 10-15 reps) | 4. Wall Sit (3 sets x 10-15 reps) | 5. Glute Bridges (3 sets x 10-15 reps)
WK_1991,Beginner Lower Body Focus,Weight Loss,Beginner,Legs,30,252,1. Jump Squats (4 sets x 12-15 reps) | 2. Forward Lunges (4 sets x 12-15 reps) | 3. Calf Raises (4 sets x 12-15 reps) | 4. Step-ups (on chair/box) (4 sets x 12-15 reps) | 5. Wall Sit (4 sets x 12-15 reps)
WK_1992,Beginner Core & Sweat,Weight Loss,Beginner,Core & Cardio,45,315,1. Lying Leg Raises (4 sets x 12-15 reps) | 2. Burpees (4 sets x 12-15 reps) | 3. Dead Bugs (4 sets x 12-15 reps) | 4. Shadow Boxing (4 sets x 12-15 reps) | 5. Russian Twists (4 sets x 12-15 reps)
WK_1993,Advanced Upper Body Mix,General Fitness,Advanced,Upper Body,30,187,1. Hammer Curls (3 sets x 10-15 reps) | 2. Pull-ups (3 sets x 10-15 reps) | 3. Seated Dumbbell Press (3 sets x 10-15 reps) | 4. Push-ups (3 sets x 10-15 reps) | 5. Overhead Tricep Extension (3 sets x 10-15 reps)
WK_1994,Advanced Push Routine,Muscle Gain,Advanced,Push (Chest/Shoulders/Triceps),60,375,1. Push-ups (4 sets x 6-8 reps (heavy)) | 2. Knee Push-ups (4 sets x 6-8 reps (heavy)) | 3. Tricep Kickbacks (4 sets x 6-8 reps (heavy)) | 4. Dumbbell Overhead Press (4 sets x 6-8 reps (heavy)) | 5. Lateral Raises (4 sets x 6-8 reps (heavy))
WK_1995,Intermediate Full Body Circuit,General Fitness,Intermediate,Full Body,30,198,1. Step-ups (on chair/box) (3 sets x 10-15 reps) | 2. Chin-ups (3 sets x 10-15 reps) | 3. Bodyweight Squats (3 sets x 10-15 reps) | 4. Push-ups (3 sets x 10-15 reps) | 5. Bicycle Crunches (3 sets x 10-15 reps) | Finisher: Jumping Jacks (3 sets of max effort)
WK_1996,Beginner Full Body Circuit,Muscle Gain,Beginner,Full Body,45,270,1. Superman Extensions (3 sets x 8-10 reps) | 2. Bodyweight Squats (3 sets x 8-10 reps) | 3. Dumbbell Chest Flyes (3 sets x 8-10 reps) | 4. Lying Leg Raises (3 sets x 8-10 reps) | 5. Calf Raises (3 sets x 8-10 reps) | Finisher: Burpees (2 sets of 30 seconds)
WK_1997,Intermediate Upper Body Mix,Weight Loss,Intermediate,Upper Body,45,346,1. Lat Pulldowns (4 sets x 40 sec work / 20 sec rest) | 2. Chair Tricep Dips (4 sets x 40 sec work / 20 sec rest) | 3. Seated Dumbbell Press (4 sets x 40 sec work / 20 sec rest) | 4. Overhead Tricep Extension (4 sets x 40 sec work / 20 sec rest) | 5. Push-ups (4 sets x 40 sec work / 20 sec rest)
WK_1998,Advanced Push Routine,Weight Loss,Advanced,Push (Chest/Shoulders/Triceps),40,350,1. Push-ups (3 sets x 45 sec work / 15 sec rest) | 2. Overhead Tricep Extension (3 sets x 45 sec work / 15 sec rest) | 3. Pike Push-ups (3 sets x 45 sec work / 15 sec rest) | 4. Dumbbell Bench Press (3 sets x 45 sec work / 15 sec rest) | 5. Front Raises (3 sets x 45 sec work / 15 sec rest) | Finisher: Jogging in Place (3 sets of max effort)
WK_1999,Advanced Upper Body Mix,Weight Loss,Advanced,Upper Body,45,393,1. Lateral Raises (3 sets x 45 sec work / 15 sec rest) | 2. Dumbbell Bench Press (3 sets x 45 sec work / 15 sec rest) | 3. Tricep Kickbacks (3 sets x 45 sec work / 15 sec rest) | 4. Diamond Push-ups (3 sets x 45 sec work / 15 sec rest) | 5. Lat Pulldowns (3 sets x 45 sec work / 15 sec rest) | Finisher: Mountain Climbers (3 sets of max effort)
WK_2000,Intermediate Upper Body Mix,General Fitness,Intermediate,Upper Body,30,165,1. Dumbbell Rows (3 sets x 10-15 reps) | 2. Chair Tricep Dips (3 sets x 10-15 reps) | 3. Push-ups (3 sets x 10-15 reps) | 4. Dumbbell Bicep Curls (3 sets x 10-15 reps) | 5. Pike Push-ups (3 sets x 10-15 reps) | Finisher: Mountain Climbers (3 sets of max effort)
WK_2001,Advanced Core & Sweat,Muscle Gain,Advanced,Core & Cardio,45,281,1. Jump Rope (4 sets x 6-8 reps (heavy)) | 2. Crunches (4 sets x 6-8 reps (heavy)) | 3. Jumping Jacks (4 sets x 6-8 reps (heavy)) | 4. Side Plank (4 sets x 6-8 reps (heavy)) | 5. Lying Leg Raises (4 sets x 6-8 reps (heavy)) | Finisher: Mountain Climbers (3 sets of max effort)
WK_2002,Advanced Push Routine,Muscle Gain,Advanced,Push (Chest/Shoulders/Triceps),60,375,1. Dumbbell Chest Flyes (4 sets x 6-8 reps (heavy)) | 2. Overhead Tricep Extension (4 sets x 6-8 reps (heavy)) | 3. Dumbbell Bench Press (4 sets x 6-8 reps (heavy)) | 4. Dumbbell Overhead Press (4 sets x 6-8 reps (heavy)) | 5. Seated Dumbbell Press (4 sets x 6-8 reps (heavy))
WK_2003,Intermediate Upper Body Mix,General Fitness,Intermediate,Upper Body,30,165,1. Pike Push-ups (3 sets x 12 reps) | 2. Lat Pulldowns (3 sets x 12 reps) | 3. Tricep Kickbacks (3 sets x 12 reps) | 4. Diamond Push-ups (3 sets x 12 reps) | 5. Dumbbell Chest Flyes (3 sets x 12 reps) | Finisher: Mountain Climbers (3 sets of max effort)
WK_2004,Intermediate Full Body Circuit,General Fitness,Intermediate,Full Body,30,198,1. Glute Bridges (3 sets x 10-15 reps) | 2. Jump Squats (3 sets x 10-15 reps) | 3. Russian Twists (3 sets x 10-15 reps) | 4. Knee Push-ups (3 sets x 10-15 reps) | 5. Dumbbell Rows (3 sets x 10-15 reps)
WK_2005,Intermediate Upper Body Mix,Weight Loss,Intermediate,Upper Body,40,308,1. Dumbbell Rows (4 sets x 40 sec work / 20 sec rest) | 2. Dumbbell Bicep Curls (4 sets x 40 sec work / 20 sec rest) | 3. Incline Push-ups (4 sets x 40 sec work / 20 sec rest) | 4. Tricep Kickbacks (4 sets x 40 sec work / 20 sec rest) | 5. Front Raises (4 sets x 40 sec work / 20 sec rest) | Finisher: Shadow Boxing (3 sets of max effort)
WK_2006,Beginner Full Body Circuit,Weight Loss,Beginner,Full Body,40,336,1. Pull-ups (4 sets x 12-15 reps) | 2. Dumbbell Chest Flyes (4 sets x 12-15 reps) | 3. Crunches (4 sets x 12-15 reps) | 4. Step-ups (on chair/box) (4 sets x 12-15 reps) | 5. Reverse Lunges (4 sets x 12-15 reps)
WK_2007,Advanced Pull Routine,Weight Loss,Advanced,Pull (Back/Biceps),45,393,1. Chin-ups (3 sets x 45 sec work / 15 sec rest) | 2. Lat Pulldowns (3 sets x 45 sec work / 15 sec rest) | 3. Dumbbell Bicep Curls (3 sets x 45 sec work / 15 sec rest) | 4. Hammer Curls (3 sets x 45 sec work / 15 sec rest) | 5. Superman Extensions (3 sets x 45 sec work / 15 sec rest)
WK_2008,Beginner Pull Routine,Muscle Gain,Beginner,Pull (Back/Biceps),45,225,1. Dumbbell Bicep Curls (3 sets x 8-10 reps) | 2. Hammer Curls (3 sets x 8-10 reps) | 3. Pull-ups (3 sets x 8-10 reps) | 4. Lat Pulldowns (3 sets x 8-10 reps) | 5. Chin-ups (3 sets x 8-10 reps)
WK_2009,Advanced Full Body Circuit,General Fitness,Advanced,Full Body,45,337,1. Barbell Bench Press (3 sets x 12 reps) | 2. Chin-ups (3 sets x 12 reps) | 3. Step-ups (on chair/box) (3 sets x 12 reps) | 4. Side Plank (3 sets x 12 reps) | 5. Wall Sit (3 sets x 12 reps)
WK_2010,Advanced Lower Body Focus,General Fitness,Advanced,Legs,45,337,1. Reverse Lunges (3 sets x 10-15 reps) | 2. Step-ups (on chair/box) (3 sets x 10-15 reps) | 3. Wall Sit (3 sets x 10-15 reps) | 4. Calf Raises (3 sets x 10-15 reps) | 5. Forward Lunges (3 sets x 10-15 reps)
WK_2011,Advanced Lower Body Focus,Muscle Gain,Advanced,Legs,45,337,1. Wall Sit (3 sets x 6-8 reps (heavy)) | 2. Glute Bridges (3 sets x 6-8 reps (heavy)) | 3. Jump Squats (3 sets x 6-8 reps (heavy)) | 4. Step-ups (on chair/box) (3 sets x 6-8 reps (heavy)) | 5. Goblet Squats (3 sets x 6-8 reps (heavy)) | Finisher: High Knees (3 sets of max effort)
WK_2012,Advanced Pull Routine,Weight Loss,Advanced,Pull (Back/Biceps),30,262,1. Dumbbell Bicep Curls (3 sets x 45 sec work / 15 sec rest) | 2. Lat Pulldowns (3 sets x 45 sec work / 15 sec rest) | 3. Chin-ups (3 sets x 45 sec work / 15 sec rest) | 4. Inverted Bodyweight Rows (3 sets x 45 sec work / 15 sec rest) | 5. Hammer Curls (3 sets x 45 sec work / 15 sec rest) | Finisher: Jump Rope (3 sets of max effort)
WK_2013,Advanced Upper Body Mix,General Fitness,Advanced,Upper Body,30,187,1. Chair Tricep Dips (3 sets x 10-15 reps) | 2. Dumbbell Bench Press (3 sets x 10-15 reps) | 3. Diamond Push-ups (3 sets x 10-15 reps) | 4. Pull-ups (3 sets x 10-15 reps) | 5. Lateral Raises (3 sets x 10-15 reps) | Finisher: Mountain Climbers (3 sets of max effort)
WK_2014,Advanced Core & Sweat,Muscle Gain,Advanced,Core & Cardio,60,375,1. Bird-Dog (3 sets x 6-8 reps (heavy)) | 2. High Knees (3 sets x 6-8 reps (heavy)) | 3. Side Plank (3 sets x 6-8 reps (heavy)) | 4. Mountain Climbers (3 sets x 6-8 reps (heavy)) | 5. Dead Bugs (3 sets x 6-8 reps (heavy))
WK_2015,Beginner Pull Routine,Weight Loss,Beginner,Pull (Back/Biceps),45,315,1. Hammer Curls (3 sets x 12-15 reps) | 2. Chin-ups (3 sets x 12-15 reps) | 3. Dumbbell Bicep Curls (3 sets x 12-15 reps) | 4. Lat Pulldowns (3 sets x 12-15 reps) | 5. Inverted Bodyweight Rows (3 sets x 12-15 reps) | Finisher: Jump Rope (2 sets of 30 seconds)
WK_2016,Intermediate Upper Body Mix,Weight Loss,Intermediate,Upper Body,40,308,1. Barbell Bench Press (3 sets x 40 sec work / 20 sec rest) | 2. Diamond Push-ups (3 sets x 40 sec work / 20 sec rest) | 3. Lateral Raises (3 sets x 40 sec work / 20 sec rest) | 4. Pull-ups (3 sets x 40 sec work / 20 sec rest) | 5. Chair Tricep Dips (3 sets x 40 sec work / 20 sec rest)
WK_2017,Advanced Core & Sweat,Muscle Gain,Advanced,Core & Cardio,45,281,1. Jumping Jacks (4 sets x 6-8 reps (heavy)) | 2. Bird-Dog (4 sets x 6-8 reps (heavy)) | 3. Dead Bugs (4 sets x 6-8 reps (heavy)) | 4. Shadow Boxing (4 sets x 6-8 reps (heavy)) | 5. Lying Leg Raises (4 sets x 6-8 reps (heavy)) | Finisher: Jogging in Place (3 sets of max effort)
WK_2018,Beginner Upper Body Mix,General Fitness,Beginner,Upper Body,45,225,1. Tricep Kickbacks (3 sets x 12 reps) | 2. Inverted Bodyweight Rows (3 sets x 12 reps) | 3. Pike Push-ups (3 sets x 12 reps) | 4. Push-ups (3 sets x 12 reps) | 5. Hammer Curls (3 sets x 12 reps)
WK_2019,Beginner Upper Body Mix,Muscle Gain,Beginner,Upper Body,45,225,1. Chin-ups (4 sets x 8-10 reps) | 2. Dumbbell Bicep Curls (4 sets x 8-10 reps) | 3. Knee Push-ups (4 sets x 8-10 reps) | 4. Overhead Tricep Extension (4 sets x 8-10 reps) | 5. Dumbbell Overhead Press (4 sets x 8-10 reps)
WK_2020,Advanced Upper Body Mix,Muscle Gain,Advanced,Upper Body,60,375,1. Dumbbell Chest Flyes (3 sets x 6-8 reps (heavy)) | 2. Front Raises (3 sets x 6-8 reps (heavy)) | 3. Superman Extensions (3 sets x 6-8 reps (heavy)) | 4. Hammer Curls (3 sets x 6-8 reps (heavy)) | 5. Tricep Kickbacks (3 sets x 6-8 reps (heavy))
WK_2021,Intermediate Full Body Circuit,General Fitness,Intermediate,Full Body,45,297,1. Lat Pulldowns (3 sets x 12 reps) | 2. Glute Bridges (3 sets x 12 reps) | 3. Dumbbell Bench Press (3 sets x 12 reps) | 4. Forward Lunges (3 sets x 12 reps) | 5. Side Plank (3 sets x 12 reps) | Finisher: Mountain Climbers (3 sets of max effort)
WK_2022,Intermediate Core & Sweat,General Fitness,Intermediate,Core & Cardio,45,247,1. Jumping Jacks (3 sets x 12 reps) | 2. Russian Twists (3 sets x 12 reps) | 3. Jump Rope (3 sets x 12 reps) | 4. Lying Leg Raises (3 sets x 12 reps) | 5. Crunches (3 sets x 12 reps)
WK_2023,Intermediate Lower Body Focus,General Fitness,Intermediate,Legs,30,198,1. Wall Sit (3 sets x 12 reps) | 2. Bodyweight Squats (3 sets x 12 reps) | 3. Jump Squats (3 sets x 12 reps) | 4. Forward Lunges (3 sets x 12 reps) | 5. Goblet Squats (3 sets x 12 reps) | Finisher: Jogging in Place (3 sets of max effort)
WK_2024,Advanced Lower Body Focus,General Fitness,Advanced,Legs,45,337,1. Bodyweight Squats (3 sets x 12 reps) | 2. Goblet Squats (3 sets x 12 reps) | 3. Forward Lunges (3 sets x 12 reps) | 4. Glute Bridges (3 sets x 12 reps) | 5. Calf Raises (3 sets x 12 reps) | Finisher: Mountain Climbers (3 sets of max effort)
WK_2025,Intermediate Upper Body Mix,Weight Loss,Intermediate,Upper Body,40,308,1. Overhead Tricep Extension (3 sets x 40 sec work / 20 sec rest) | 2. Hammer Curls (3 sets x 40 sec work / 20 sec rest) | 3. Dumbbell Bench Press (3 sets x 40 sec work / 20 sec rest) | 4. Pull-ups (3 sets x 40 sec work / 20 sec rest) | 5. Pike Push-ups (3 sets x 40 sec work / 20 sec rest)
WK_2026,Advanced Upper Body Mix,Muscle Gain,Advanced,Upper Body,60,375,1. Diamond Push-ups (4 sets x 6-8 reps (heavy)) | 2. Inverted Bodyweight Rows (4 sets x 6-8 reps (heavy)) | 3. Dumbbell Bicep Curls (4 sets x 6-8 reps (heavy)) | 4. Seated Dumbbell Press (4 sets x 6-8 reps (heavy)) | 5. Barbell Bench Press (4 sets x 6-8 reps (heavy)) | Finisher: High Knees (3 sets of max effort)
WK_2027,Beginner Push Routine,Muscle Gain,Beginner,Push (Chest/Shoulders/Triceps),60,300,1. Front Raises (4 sets x 8-10 reps) | 2. Incline Push-ups (4 sets x 8-10 reps) | 3. Dumbbell Overhead Press (4 sets x 8-10 reps) | 4. Knee Push-ups (4 sets x 8-10 reps) | 5. Tricep Kickbacks (4 sets x 8-10 reps)
WK_2028,Advanced Upper Body Mix,Muscle Gain,Advanced,Upper Body,60,375,1. Diamond Push-ups (4 sets x 6-8 reps (heavy)) | 2. Chair Tricep Dips (4 sets x 6-8 reps (heavy)) | 3. Push-ups (4 sets x 6-8 reps (heavy)) | 4. Chin-ups (4 sets x 6-8 reps (heavy)) | 5. Lateral Raises (4 sets x 6-8 reps (heavy)) | Finisher: Mountain Climbers (3 sets of max effort)
WK_2029,Intermediate Upper Body Mix,General Fitness,Intermediate,Upper Body,30,165,1. Dumbbell Rows (3 sets x 12 reps) | 2. Diamond Push-ups (3 sets x 12 reps) | 3. Lateral Raises (3 sets x 12 reps) | 4. Hammer Curls (3 sets x 12 reps) | 5. Push-ups (3 sets x 12 reps)
WK_2030,Beginner Full Body Circuit,Weight Loss,Beginner,Full Body,30,252,1. Bicycle Crunches (4 sets x 12-15 reps) | 2. Dumbbell Rows (4 sets x 12-15 reps) | 3. Jump Squats (4 sets x 12-15 reps) | 4. Bodyweight Squats (4 sets x 12-15 reps) | 5. Dumbbell Chest Flyes (4 sets x 12-15 reps) | Finisher: Jogging in Place (2 sets of 30 seconds)
WK_2031,Advanced Pull Routine,General Fitness,Advanced,Pull (Back/Biceps),45,281,1. Chin-ups (3 sets x 12 reps) | 2. Dumbbell Bicep Curls (3 sets x 12 reps) | 3. Superman Extensions (3 sets x 12 reps) | 4. Hammer Curls (3 sets x 12 reps) | 5. Inverted Bodyweight Rows (3 sets x 12 reps) | Finisher: Mountain Climbers (3 sets of max effort)
WK_2032,Intermediate Push Routine,Weight Loss,Intermediate,Push (Chest/Shoulders/Triceps),30,231,1. Seated Dumbbell Press (4 sets x 40 sec work / 20 sec rest) | 2. Push-ups (4 sets x 40 sec work / 20 sec rest) | 3. Overhead Tricep Extension (4 sets x 40 sec work / 20 sec rest) | 4. Dumbbell Bench Press (4 sets x 40 sec work / 20 sec rest) | 5. Pike Push-ups (4 sets x 40 sec work / 20 sec rest)
WK_2033,Advanced Push Routine,General Fitness,Advanced,Push (Chest/Shoulders/Triceps),30,187,1. Push-ups (3 sets x 10-15 reps) | 2. Front Raises (3 sets x 10-15 reps) | 3. Tricep Kickbacks (3 sets x 10-15 reps) | 4. Seated Dumbbell Press (3 sets x 10-15 reps) | 5. Dumbbell Bench Press (3 sets x 10-15 reps)
WK_2034,Intermediate Pull Routine,General Fitness,Intermediate,Pull (Back/Biceps),45,247,1. Chin-ups (3 sets x 12 reps) | 2. Dumbbell Rows (3 sets x 12 reps) | 3. Dumbbell Bicep Curls (3 sets x 12 reps) | 4. Hammer Curls (3 sets x 12 reps) | 5. Pull-ups (3 sets x 12 reps) | Finisher: High Knees (3 sets of max effort)
WK_2035,Beginner Lower Body Focus,Weight Loss,Beginner,Legs,45,378,1. Wall Sit (3 sets x 12-15 reps) | 2. Forward Lunges (3 sets x 12-15 reps) | 3. Bodyweight Squats (3 sets x 12-15 reps) | 4. Glute Bridges (3 sets x 12-15 reps) | 5. Calf Raises (3 sets x 12-15 reps)
WK_2036,Intermediate Lower Body Focus,General Fitness,Intermediate,Legs,30,198,1. Goblet Squats (3 sets x 10-15 reps) | 2. Forward Lunges (3 sets x 10-15 reps) | 3. Glute Bridges (3 sets x 10-15 reps) | 4. Jump Squats (3 sets x 10-15 reps) | 5. Bodyweight Squats (3 sets x 10-15 reps) | Finisher: Jogging in Place (3 sets of max effort)
WK_2037,Advanced Full Body Circuit,Weight Loss,Advanced,Full Body,30,315,1. Dumbbell Rows (4 sets x 45 sec work / 15 sec rest) | 2. Push-ups (4 sets x 45 sec work / 15 sec rest) | 3. Goblet Squats (4 sets x 45 sec work / 15 sec rest) | 4. Reverse Lunges (4 sets x 45 sec work / 15 sec rest) | 5. Dead Bugs (4 sets x 45 sec work / 15 sec rest)
WK_2038,Advanced Pull Routine,Weight Loss,Advanced,Pull (Back/Biceps),30,262,1. Hammer Curls (3 sets x 45 sec work / 15 sec rest) | 2. Superman Extensions (3 sets x 45 sec work / 15 sec rest) | 3. Pull-ups (3 sets x 45 sec work / 15 sec rest) | 4. Dumbbell Bicep Curls (3 sets x 45 sec work / 15 sec rest) | 5. Lat Pulldowns (3 sets x 45 sec work / 15 sec rest)
WK_2039,Advanced Full Body Circuit,Weight Loss,Advanced,Full Body,40,420,1. Wall Sit (3 sets x 45 sec work / 15 sec rest) | 2. Crunches (3 sets x 45 sec work / 15 sec rest) | 3. Wide Grip Push-ups (3 sets x 45 sec work / 15 sec rest) | 4. Chin-ups (3 sets x 45 sec work / 15 sec rest) | 5. Bodyweight Squats (3 sets x 45 sec work / 15 sec rest)
WK_2040,Advanced Core & Sweat,Weight Loss,Advanced,Core & Cardio,30,262,1. Forearm Plank (4 sets x 45 sec work / 15 sec rest) | 2. Side Plank (4 sets x 45 sec work / 15 sec rest) | 3. Russian Twists (4 sets x 45 sec work / 15 sec rest) | 4. Jump Rope (4 sets x 45 sec work / 15 sec rest) | 5. Burpees (4 sets x 45 sec work / 15 sec rest)
WK_2041,Intermediate Core & Sweat,Muscle Gain,Intermediate,Core & Cardio,45,247,1. Side Plank (3 sets x 8-12 reps) | 2. Burpees (3 sets x 8-12 reps) | 3. Crunches (3 sets x 8-12 reps) | 4. Forearm Plank (3 sets x 8-12 reps) | 5. High Knees (3 sets x 8-12 reps) | Finisher: High Knees (3 sets of max effort)
WK_2042,Beginner Full Body Circuit,General Fitness,Beginner,Full Body,45,270,1. Wide Grip Push-ups (3 sets x 12 reps) | 2. Lat Pulldowns (3 sets x 12 reps) | 3. Crunches (3 sets x 12 reps) | 4. Glute Bridges (3 sets x 12 reps) | 5. Reverse Lunges (3 sets x 12 reps) | Finisher: Jump Rope (2 sets of 30 seconds)
WK_2043,Intermediate Push Routine,General Fitness,Intermediate,Push (Chest/Shoulders/Triceps),45,247,1. Push-ups (3 sets x 12 reps) | 2. Dumbbell Overhead Press (3 sets x 12 reps) | 3. Diamond Push-ups (3 sets x 12 reps) | 4. Wide Grip Push-ups (3 sets x 12 reps) | 5. Front Raises (3 sets x 12 reps)
WK_2044,Intermediate Push Routine,General Fitness,Intermediate,Push (Chest/Shoulders/Triceps),30,165,1. Dumbbell Overhead Press (3 sets x 10-15 reps) | 2. Lateral Raises (3 sets x 10-15 reps) | 3. Push-ups (3 sets x 10-15 reps) | 4. Incline Push-ups (3 sets x 10-15 reps) | 5. Tricep Kickbacks (3 sets x 10-15 reps) | Finisher: Jogging in Place (3 sets of max effort)
WK_2045,Beginner Lower Body Focus,Muscle Gain,Beginner,Legs,60,360,1. Forward Lunges (3 sets x 8-10 reps) | 2. Calf Raises (3 sets x 8-10 reps) | 3. Goblet Squats (3 sets x 8-10 reps) | 4. Wall Sit (3 sets x 8-10 reps) | 5. Reverse Lunges (3 sets x 8-10 reps) | Finisher: High Knees (2 sets of 30 seconds)
WK_2046,Beginner Core & Sweat,Weight Loss,Beginner,Core & Cardio,30,210,1. Dead Bugs (3 sets x 12-15 reps) | 2. High Knees (3 sets x 12-15 reps) | 3. Russian Twists (3 sets x 12-15 reps) | 4. Bird-Dog (3 sets x 12-15 reps) | 5. Jogging in Place (3 sets x 12-15 reps) | Finisher: Shadow Boxing (2 sets of 30 seconds)
WK_2047,Advanced Full Body Circuit,Weight Loss,Advanced,Full Body,40,420,1. Reverse Lunges (3 sets x 45 sec work / 15 sec rest) | 2. Lat Pulldowns (3 sets x 45 sec work / 15 sec rest) | 3. Bicycle Crunches (3 sets x 45 sec work / 15 sec rest) | 4. Glute Bridges (3 sets x 45 sec work / 15 sec rest) | 5. Push-ups (3 sets x 45 sec work / 15 sec rest)
WK_2048,Advanced Full Body Circuit,Muscle Gain,Advanced,Full Body,45,337,1. Forward Lunges (3 sets x 6-8 reps (heavy)) | 2. Dumbbell Chest Flyes (3 sets x 6-8 reps (heavy)) | 3. Forearm Plank (3 sets x 6-8 reps (heavy)) | 4. Pull-ups (3 sets x 6-8 reps (heavy)) | 5. Goblet Squats (3 sets x 6-8 reps (heavy)) | Finisher: Burpees (3 sets of max effort)
WK_2049,Advanced Push Routine,General Fitness,Advanced,Push (Chest/Shoulders/Triceps),30,187,1. Push-ups (3 sets x 12 reps) | 2. Seated Dumbbell Press (3 sets x 12 reps) | 3. Wide Grip Push-ups (3 sets x 12 reps) | 4. Dumbbell Overhead Press (3 sets x 12 reps) | 5. Tricep Kickbacks (3 sets x 12 reps)
WK_2050,Beginner Pull Routine,Muscle Gain,Beginner,Pull (Back/Biceps),45,225,1. Dumbbell Bicep Curls (3 sets x 8-10 reps) | 2. Hammer Curls (3 sets x 8-10 reps) | 3. Chin-ups (3 sets x 8-10 reps) | 4. Pull-ups (3 sets x 8-10 reps) | 5. Dumbbell Rows (3 sets x 8-10 reps)
WK_2051,Beginner Full Body Circuit,Weight Loss,Beginner,Full Body,45,378,1. Jump Squats (4 sets x 12-15 reps) | 2. Calf Raises (4 sets x 12-15 reps) | 3. Side Plank (4 sets x 12-15 reps) | 4. Lat Pulldowns (4 sets x 12-15 reps) | 5. Wide Grip Push-ups (4 sets x 12-15 reps)
