Workout_ID,Focus_Area,Difficulty,Routine,Goal
REHAB_2001,Rehabilitation,Beginner,Seated Shoulder Rolls | Cat-Cow Stretch | Gentle Walking,Recovery
REHAB_4159,Rehabilitation,Beginner,Box Breathing | Lying Glute Stretch | Static Wall Sits (Shallow),Recovery
REHAB_4160,Rehabilitation,Beginner,Deep Breathing | Calf Stretch on Wall | Neck Rotations,Recovery
REHAB_4161,Rehabilitation,Beginner,Pelvic Tilts | Chest Opener Stretch | Wrist Rotations,Recovery
REHAB_4162,Rehabilitation,Beginner,Wrist Rotations | Chest Opener Stretch | Assisted Leg Raises,Recovery
REHAB_4163,Rehabilitation,Beginner,Seated Shoulder Rolls | Calf Stretch on Wall | Wrist Rotations,Recovery
REHAB_4164,Rehabilitation,Beginner,Gentle Walking | Chest Opener Stretch | Light Core Bracing,Recovery
REHAB_4165,Rehabilitation,Beginner,Diaphragmatic Breathing | Child's Pose | Ankle Pumps,Recovery
REHAB_4166,Rehabilitation,Beginner,Box Breathing | Seated Hamstring Stretch | Seated Torso Twists (Light),Recovery
REHAB_4167,Rehabilitation,Beginner,Seated Torso Twists (Light) | Seated Hamstring Stretch | Seated Shoulder Rolls,Recovery
REHAB_4168,Rehabilitation,Beginner,Gentle Walking | Lying Glute Stretch | Assisted Leg Raises,Recovery
REHAB_4169,Rehabilitation,Beginner,Seated Shoulder Rolls | Lying Glute Stretch | Isometric Towel Presses,Recovery
REHAB_4170,Rehabilitation,Beginner,Box Breathing | Cat-Cow Stretch | Wrist Rotations,Recovery
REHAB_4171,Rehabilitation,Beginner,Neck Rotations | Chest Opener Stretch | Assisted Leg Raises,Recovery
REHAB_4172,Rehabilitation,Beginner,Progressive Muscle Relaxation | Chest Opener Stretch | Ankle Pumps,Recovery
REHAB_4173,Rehabilitation,Beginner,Gentle Walking | Overhead Reach | Isometric Towel Presses,Recovery
REHAB_4174,Rehabilitation,Beginner,Deep Breathing | Overhead Reach | Assisted Leg Raises,Recovery
REHAB_4175,Rehabilitation,Beginner,Progressive Muscle Relaxation | Overhead Reach | Glute Squeezes,Recovery
REHAB_4176,Rehabilitation,Beginner,Pelvic Tilts | Seated Hamstring Stretch | Foam Rolling,Recovery
REHAB_4177,Rehabilitation,Beginner,Guided Meditation | Chest Opener Stretch | Light Core Bracing,Recovery
REHAB_4178,Rehabilitation,Beginner,Deep Breathing | Lying Glute Stretch | Foam Rolling,Recovery
REHAB_4179,Rehabilitation,Beginner,Wrist Rotations | Overhead Reach | Assisted Leg Raises,Recovery
REHAB_4180,Rehabilitation,Beginner,Deep Breathing | Overhead Reach | Foam Rolling,Recovery
REHAB_4181,Rehabilitation,Beginner,Seated Torso Twists (Light) | Seated Hamstring Stretch | Ankle Pumps,Recovery
REHAB_4182,Rehabilitation,Beginner,Mindful Breathing | Chest Opener Stretch | Seated Torso Twists (Light),Recovery
REHAB_4183,Rehabilitation,Beginner,Mindful Breathing | Knee-to-Chest Stretch | Light Core Bracing,Recovery
REHAB_4184,Rehabilitation,Beginner,Diaphragmatic Breathing | Overhead Reach | Seated Shoulder Rolls,Recovery
REHAB_4185,Rehabilitation,Beginner,Ankle Pumps | Seated Hamstring Stretch | Assisted Leg Raises,Recovery
REHAB_4186,Rehabilitation,Beginner,Wrist Rotations | Child's Pose | Light Core Bracing,Recovery
REHAB_4187,Rehabilitation,Beginner,Seated Shoulder Rolls | Chest Opener Stretch | Neck Rotations,Recovery
REHAB_4188,Rehabilitation,Beginner,Pelvic Tilts | Cat-Cow Stretch | Wrist Rotations,Recovery
REHAB_4189,Rehabilitation,Beginner,Seated Torso Twists (Light) | Child's Pose | Seated Torso Twists (Light),Recovery
REHAB_4190,Rehabilitation,Beginner,Gentle Walking | Calf Stretch on Wall | Light Core Bracing,Recovery
REHAB_4191,Rehabilitation,Beginner,Deep Breathing | Child's Pose | Light Core Bracing,Recovery
REHAB_4192,Rehabilitation,Beginner,Ankle Pumps | Lying Glute Stretch | Light Core Bracing,Recovery
REHAB_4193,Rehabilitation,Beginner,Guided Meditation | Knee-to-Chest Stretch | Pelvic Tilts,Recovery
REHAB_4194,Rehabilitation,Beginner,Pelvic Tilts | Child's Pose | Assisted Leg Raises,Recovery
REHAB_4195,Rehabilitation,Beginner,Pelvic Tilts | Cat-Cow Stretch | Neck Rotations,Recovery
REHAB_4196,Rehabilitation,Beginner,Guided Meditation | Chest Opener Stretch | Static Wall Sits (Shallow),Recovery
REHAB_4197,Rehabilitation,Beginner,Progressive Muscle Relaxation | Cat-Cow Stretch | Foam Rolling,Recovery
REHAB_4198,Rehabilitation,Beginner,Pelvic Tilts | Overhead Reach | Assisted Leg Raises,Recovery
REHAB_4199,Rehabilitation,Beginner,Seated Torso Twists (Light) | Child's Pose | Seated Torso Twists (Light),Recovery
REHAB_4200,Rehabilitation,Beginner,Wrist Rotations | Overhead Reach | Gentle Walking,Recovery
REHAB_4201,Rehabilitation,Beginner,Seated Torso Twists (Light) | Child's Pose | Pelvic Tilts,Recovery
REHAB_4202,Rehabilitation,Beginner,Ankle Pumps | Child's Pose | Wrist Rotations,Recovery
REHAB_4203,Rehabilitation,Beginner,Diaphragmatic Breathing | Child's Pose | Isometric Towel Presses,Recovery
REHAB_4204,Rehabilitation,Beginner,Pelvic Tilts | Seated Hamstring Stretch | Seated Torso Twists (Light),Recovery
REHAB_4205,Rehabilitation,Beginner,Mindful Breathing | Knee-to-Chest Stretch | Assisted Leg Raises,Recovery
REHAB_4206,Rehabilitation,Beginner,Seated Torso Twists (Light) | Chest Opener Stretch | Seated Shoulder Rolls,Recovery
REHAB_4207,Rehabilitation,Beginner,Seated Shoulder Rolls | Child's Pose | Neck Rotations,Recovery
REHAB_4208,Rehabilitation,Beginner,Diaphragmatic Breathing | Lying Glute Stretch | Gentle Walking,Recovery
REHAB_4209,Rehabilitation,Beginner,Ankle Pumps | Knee-to-Chest Stretch | Gentle Walking,Recovery
REHAB_4210,Rehabilitation,Beginner,Neck Rotations | Chest Opener Stretch | Light Core Bracing,Recovery
REHAB_4211,Rehabilitation,Beginner,Wrist Rotations | Seated Hamstring Stretch | Glute Squeezes,Recovery
REHAB_4212,Rehabilitation,Beginner,Neck Rotations | Lying Glute Stretch | Ankle Pumps,Recovery
REHAB_4213,Rehabilitation,Beginner,Ankle Pumps | Chest Opener Stretch | Light Core Bracing,Recovery
REHAB_4214,Rehabilitation,Beginner,Gentle Walking | Chest Opener Stretch | Neck Rotations,Recovery
REHAB_4215,Rehabilitation,Beginner,Ankle Pumps | Seated Hamstring Stretch | Ankle Pumps,Recovery
REHAB_4216,Rehabilitation,Beginner,Wrist Rotations | Knee-to-Chest Stretch | Glute Squeezes,Recovery
REHAB_4217,Rehabilitation,Beginner,Seated Shoulder Rolls | Lying Glute Stretch | Gentle Walking,Recovery
REHAB_4218,Rehabilitation,Beginner,Diaphragmatic Breathing | Child's Pose | Gentle Walking,Recovery
REHAB_4219,Rehabilitation,Beginner,Seated Shoulder Rolls | Calf Stretch on Wall | Gentle Walking,Recovery
REHAB_4220,Rehabilitation,Beginner,Diaphragmatic Breathing | Seated Hamstring Stretch | Static Wall Sits (Shallow),Recovery
REHAB_4221,Rehabilitation,Beginner,Ankle Pumps | Knee-to-Chest Stretch | Pelvic Tilts,Recovery
REHAB_4222,Rehabilitation,Beginner,Guided Meditation | Seated Hamstring Stretch | Neck Rotations,Recovery
REHAB_4223,Rehabilitation,Beginner,Gentle Walking | Child's Pose | Wrist Rotations,Recovery
REHAB_4224,Rehabilitation,Beginner,Seated Shoulder Rolls | Knee-to-Chest Stretch | Glute Squeezes,Recovery
REHAB_4225,Rehabilitation,Beginner,Seated Shoulder Rolls | Child's Pose | Light Core Bracing,Recovery
REHAB_4226,Rehabilitation,Beginner,Pelvic Tilts | Calf Stretch on Wall | Gentle Walking,Recovery
REHAB_4227,Rehabilitation,Beginner,Guided Meditation | Knee-to-Chest Stretch | Pelvic Tilts,Recovery
REHAB_4228,Rehabilitation,Beginner,Progressive Muscle Relaxation | Overhead Reach | Neck Rotations,Recovery
REHAB_4229,Rehabilitation,Beginner,Seated Torso Twists (Light) | Overhead Reach | Foam Rolling,Recovery
REHAB_4230,Rehabilitation,Beginner,Guided Meditation | Knee-to-Chest Stretch | Light Core Bracing,Recovery
REHAB_4231,Rehabilitation,Beginner,Diaphragmatic Breathing | Cat-Cow Stretch | Assisted Leg Raises,Recovery
REHAB_4232,Rehabilitation,Beginner,Mindful Breathing | Calf Stretch on Wall | Foam Rolling,Recovery
REHAB_4233,Rehabilitation,Beginner,Gentle Walking | Lying Glute Stretch | Assisted Leg Raises,Recovery
REHAB_4234,Rehabilitation,Beginner,Box Breathing | Seated Hamstring Stretch | Neck Rotations,Recovery
REHAB_4235,Rehabilitation,Beginner,Ankle Pumps | Cat-Cow Stretch | Light Core Bracing,Recovery
REHAB_4236,Rehabilitation,Beginner,Pelvic Tilts | Knee-to-Chest Stretch | Seated Torso Twists (Light),Recovery
REHAB_4237,Rehabilitation,Beginner,Ankle Pumps | Calf Stretch on Wall | Seated Shoulder Rolls,Recovery
REHAB_4238,Rehabilitation,Beginner,Wrist Rotations | Calf Stretch on Wall | Wrist Rotations,Recovery
REHAB_4239,Rehabilitation,Beginner,Ankle Pumps | Chest Opener Stretch | Foam Rolling,Recovery
REHAB_4240,Rehabilitation,Beginner,Pelvic Tilts | Chest Opener Stretch | Light Core Bracing,Recovery
REHAB_4241,Rehabilitation,Beginner,Seated Torso Twists (Light) | Child's Pose | Glute Squeezes,Recovery
REHAB_4242,Rehabilitation,Beginner,Box Breathing | Knee-to-Chest Stretch | Ankle Pumps,Recovery
REHAB_4243,Rehabilitation,Beginner,Deep Breathing | Cat-Cow Stretch | Gentle Walking,Recovery
REHAB_4244,Rehabilitation,Beginner,Neck Rotations | Cat-Cow Stretch | Assisted Leg Raises,Recovery
REHAB_4245,Rehabilitation,Beginner,Box Breathing | Overhead Reach | Seated Torso Twists (Light),Recovery
REHAB_4246,Rehabilitation,Beginner,Deep Breathing | Calf Stretch on Wall | Pelvic Tilts,Recovery
REHAB_4247,Rehabilitation,Beginner,Wrist Rotations | Lying Glute Stretch | Gentle Walking,Recovery
REHAB_4248,Rehabilitation,Beginner,Seated Shoulder Rolls | Lying Glute Stretch | Assisted Leg Raises,Recovery
REHAB_4249,Rehabilitation,Beginner,Mindful Breathing | Knee-to-Chest Stretch | Isometric Towel Presses,Recovery
REHAB_4250,Rehabilitation,Beginner,Guided Meditation | Knee-to-Chest Stretch | Seated Shoulder Rolls,Recovery
REHAB_4251,Rehabilitation,Beginner,Wrist Rotations | Calf Stretch on Wall | Isometric Towel Presses,Recovery
REHAB_4252,Rehabilitation,Beginner,Deep Breathing | Cat-Cow Stretch | Static Wall Sits (Shallow),Recovery
REHAB_4253,Rehabilitation,Beginner,Progressive Muscle Relaxation | Calf Stretch on Wall | Seated Torso Twists (Light),Recovery
REHAB_4254,Rehabilitation,Beginner,Pelvic Tilts | Seated Hamstring Stretch | Wrist Rotations,Recovery
REHAB_4255,Rehabilitation,Beginner,Box Breathing | Calf Stretch on Wall | Pelvic Tilts,Recovery
REHAB_4256,Rehabilitation,Beginner,Seated Shoulder Rolls | Chest Opener Stretch | Light Core Bracing,Recovery
REHAB_4257,Rehabilitation,Beginner,Seated Torso Twists (Light) | Seated Hamstring Stretch | Static Wall Sits (Shallow),Recovery
REHAB_4258,Rehabilitation,Beginner,Diaphragmatic Breathing | Chest Opener Stretch | Wrist Rotations,Recovery
REHAB_4259,Rehabilitation,Beginner,Seated Shoulder Rolls | Chest Opener Stretch | Foam Rolling,Recovery
REHAB_4260,Rehabilitation,Beginner,Progressive Muscle Relaxation | Chest Opener Stretch | Isometric Towel Presses,Recovery
REHAB_4261,Rehabilitation,Beginner,Gentle Walking | Seated Hamstring Stretch | Foam Rolling,Recovery
REHAB_4262,Rehabilitation,Beginner,Mindful Breathing | Calf Stretch on Wall | Foam Rolling,Recovery
REHAB_4263,Rehabilitation,Beginner,Wrist Rotations | Seated Hamstring Stretch | Ankle Pumps,Recovery
REHAB_4264,Rehabilitation,Beginner,Ankle Pumps | Calf Stretch on Wall | Isometric Towel Presses,Recovery
REHAB_4265,Rehabilitation,Beginner,Seated Torso Twists (Light) | Calf Stretch on Wall | Neck Rotations,Recovery
REHAB_4266,Rehabilitation,Beginner,Diaphragmatic Breathing | Knee-to-Chest Stretch | Gentle Walking,Recovery
REHAB_4267,Rehabilitation,Beginner,Progressive Muscle Relaxation | Overhead Reach | Static Wall Sits (Shallow),Recovery
REHAB_4268,Rehabilitation,Beginner,Wrist Rotations | Child's Pose | Glute Squeezes,Recovery
REHAB_4269,Rehabilitation,Beginner,Ankle Pumps | Overhead Reach | Wrist Rotations,Recovery
REHAB_4270,Rehabilitation,Beginner,Ankle Pumps | Cat-Cow Stretch | Isometric Towel Presses,Recovery
REHAB_4271,Rehabilitation,Beginner,Seated Torso Twists (Light) | Knee-to-Chest Stretch | Assisted Leg Raises,Recovery
REHAB_4272,Rehabilitation,Beginner,Progressive Muscle Relaxation | Seated Hamstring Stretch | Seated Shoulder Rolls,Recovery
REHAB_4273,Rehabilitation,Beginner,Gentle Walking | Cat-Cow Stretch | Light Core Bracing,Recovery
REHAB_4274,Rehabilitation,Beginner,Box Breathing | Calf Stretch on Wall | Light Core Bracing,Recovery
REHAB_4275,Rehabilitation,Beginner,Mindful Breathing | Lying Glute Stretch | Foam Rolling,Recovery
REHAB_4276,Rehabilitation,Beginner,Mindful Breathing | Child's Pose | Neck Rotations,Recovery
REHAB_4277,Rehabilitation,Beginner,Progressive Muscle Relaxation | Seated Hamstring Stretch | Isometric Towel Presses,Recovery
REHAB_4278,Rehabilitation,Beginner,Box Breathing | Cat-Cow Stretch | Light Core Bracing,Recovery
REHAB_4279,Rehabilitation,Beginner,Wrist Rotations | Seated Hamstring Stretch | Isometric Towel Presses,Recovery
REHAB_4280,Rehabilitation,Beginner,Neck Rotations | Child's Pose | Ankle Pumps,Recovery
REHAB_4281,Rehabilitation,Beginner,Progressive Muscle Relaxation | Chest Opener Stretch | Assisted Leg Raises,Recovery
REHAB_4282,Rehabilitation,Beginner,Wrist Rotations | Knee-to-Chest Stretch | Isometric Towel Presses,Recovery
REHAB_4283,Rehabilitation,Beginner,Progressive Muscle Relaxation | Child's Pose | Isometric Towel Presses,Recovery
REHAB_4284,Rehabilitation,Beginner,Guided Meditation | Child's Pose | Ankle Pumps,Recovery
REHAB_4285,Rehabilitation,Beginner,Pelvic Tilts | Seated Hamstring Stretch | Light Core Bracing,Recovery
REHAB_4286,Rehabilitation,Beginner,Gentle Walking | Cat-Cow Stretch | Gentle Walking,Recovery
REHAB_4287,Rehabilitation,Beginner,Mindful Breathing | Seated Hamstring Stretch | Static Wall Sits (Shallow),Recovery
REHAB_4288,Rehabilitation,Beginner,Ankle Pumps | Cat-Cow Stretch | Pelvic Tilts,Recovery
REHAB_4289,Rehabilitation,Beginner,Neck Rotations | Seated Hamstring Stretch | Neck Rotations,Recovery
REHAB_4290,Rehabilitation,Beginner,Wrist Rotations | Knee-to-Chest Stretch | Gentle Walking,Recovery
REHAB_4291,Rehabilitation,Beginner,Ankle Pumps | Knee-to-Chest Stretch | Static Wall Sits (Shallow),Recovery
REHAB_4292,Rehabilitation,Beginner,Box Breathing | Calf Stretch on Wall | Ankle Pumps,Recovery
REHAB_4293,Rehabilitation,Beginner,Box Breathing | Knee-to-Chest Stretch | Seated Shoulder Rolls,Recovery
REHAB_4294,Rehabilitation,Beginner,Wrist Rotations | Calf Stretch on Wall | Isometric Towel Presses,Recovery
REHAB_4295,Rehabilitation,Beginner,Neck Rotations | Cat-Cow Stretch | Seated Shoulder Rolls,Recovery
REHAB_4296,Rehabilitation,Beginner,Diaphragmatic Breathing | Child's Pose | Seated Shoulder Rolls,Recovery
REHAB_4297,Rehabilitation,Beginner,Guided Meditation | Seated Hamstring Stretch | Glute Squeezes,Recovery
REHAB_4298,Rehabilitation,Beginner,Wrist Rotations | Cat-Cow Stretch | Ankle Pumps,Recovery
REHAB_4299,Rehabilitation,Beginner,Wrist Rotations | Calf Stretch on Wall | Foam Rolling,Recovery
REHAB_4300,Rehabilitation,Beginner,Progressive Muscle Relaxation | Knee-to-Chest Stretch | Wrist Rotations,Recovery
REHAB_4301,Rehabilitation,Beginner,Pelvic Tilts | Knee-to-Chest Stretch | Glute Squeezes,Recovery
REHAB_4302,Rehabilitation,Beginner,Box Breathing | Child's Pose | Neck Rotations,Recovery
REHAB_4303,Rehabilitation,Beginner,Mindful Breathing | Calf Stretch on Wall | Foam Rolling,Recovery
REHAB_4304,Rehabilitation,Beginner,Neck Rotations | Seated Hamstring Stretch | Wrist Rotations,Recovery
REHAB_4305,Rehabilitation,Beginner,Deep Breathing | Chest Opener Stretch | Static Wall Sits (Shallow),Recovery
REHAB_4306,Rehabilitation,Beginner,Deep Breathing | Cat-Cow Stretch | Seated Torso Twists (Light),Recovery
REHAB_4307,Rehabilitation,Beginner,Deep Breathing | Cat-Cow Stretch | Seated Torso Twists (Light),Recovery
REHAB_4308,Rehabilitation,Beginner,Gentle Walking | Child's Pose | Assisted Leg Raises,Recovery
REHAB_4309,Rehabilitation,Beginner,Ankle Pumps | Chest Opener Stretch | Glute Squeezes,Recovery
REHAB_4310,Rehabilitation,Beginner,Progressive Muscle Relaxation | Knee-to-Chest Stretch | Pelvic Tilts,Recovery
REHAB_4311,Rehabilitation,Beginner,Box Breathing | Cat-Cow Stretch | Isometric Towel Presses,Recovery
REHAB_4312,Rehabilitation,Beginner,Seated Torso Twists (Light) | Chest Opener Stretch | Glute Squeezes,Recovery
REHAB_4313,Rehabilitation,Beginner,Diaphragmatic Breathing | Cat-Cow Stretch | Isometric Towel Presses,Recovery
REHAB_4314,Rehabilitation,Beginner,Pelvic Tilts | Chest Opener Stretch | Neck Rotations,Recovery
REHAB_4315,Rehabilitation,Beginner,Neck Rotations | Knee-to-Chest Stretch | Static Wall Sits (Shallow),Recovery
REHAB_4316,Rehabilitation,Beginner,Seated Shoulder Rolls | Chest Opener Stretch | Light Core Bracing,Recovery
REHAB_4317,Rehabilitation,Beginner,Box Breathing | Lying Glute Stretch | Wrist Rotations,Recovery
REHAB_4318,Rehabilitation,Beginner,Ankle Pumps | Knee-to-Chest Stretch | Pelvic Tilts,Recovery
REHAB_4319,Rehabilitation,Beginner,Gentle Walking | Child's Pose | Assisted Leg Raises,Recovery
REHAB_4320,Rehabilitation,Beginner,Seated Shoulder Rolls | Calf Stretch on Wall | Isometric Towel Presses,Recovery
REHAB_4321,Rehabilitation,Beginner,Progressive Muscle Relaxation | Chest Opener Stretch | Light Core Bracing,Recovery
REHAB_4322,Rehabilitation,Beginner,Deep Breathing | Cat-Cow Stretch | Light Core Bracing,Recovery
REHAB_4323,Rehabilitation,Beginner,Guided Meditation | Calf Stretch on Wall | Light Core Bracing,Recovery
REHAB_4324,Rehabilitation,Beginner,Neck Rotations | Child's Pose | Seated Shoulder Rolls,Recovery
REHAB_4325,Rehabilitation,Beginner,Seated Torso Twists (Light) | Calf Stretch on Wall | Glute Squeezes,Recovery
REHAB_4326,Rehabilitation,Beginner,Ankle Pumps | Child's Pose | Foam Rolling,Recovery
REHAB_4327,Rehabilitation,Beginner,Guided Meditation | Overhead Reach | Assisted Leg Raises,Recovery
REHAB_4328,Rehabilitation,Beginner,Seated Torso Twists (Light) | Cat-Cow Stretch | Pelvic Tilts,Recovery
REHAB_4329,Rehabilitation,Beginner,Wrist Rotations | Cat-Cow Stretch | Isometric Towel Presses,Recovery
REHAB_4330,Rehabilitation,Beginner,Mindful Breathing | Chest Opener Stretch | Seated Torso Twists (Light),Recovery
REHAB_4331,Rehabilitation,Beginner,Ankle Pumps | Overhead Reach | Ankle Pumps,Recovery
REHAB_4332,Rehabilitation,Beginner,Ankle Pumps | Lying Glute Stretch | Foam Rolling,Recovery
REHAB_4333,Rehabilitation,Beginner,Diaphragmatic Breathing | Chest Opener Stretch | Seated Torso Twists (Light),Recovery
REHAB_4334,Rehabilitation,Beginner,Guided Meditation | Calf Stretch on Wall | Ankle Pumps,Recovery
REHAB_4335,Rehabilitation,Beginner,Pelvic Tilts | Overhead Reach | Isometric Towel Presses,Recovery
REHAB_4336,Rehabilitation,Beginner,Gentle Walking | Calf Stretch on Wall | Foam Rolling,Recovery
REHAB_4337,Rehabilitation,Beginner,Pelvic Tilts | Lying Glute Stretch | Wrist Rotations,Recovery
REHAB_4338,Rehabilitation,Beginner,Seated Shoulder Rolls | Cat-Cow Stretch | Assisted Leg Raises,Recovery
REHAB_4339,Rehabilitation,Beginner,Pelvic Tilts | Chest Opener Stretch | Neck Rotations,Recovery
REHAB_4340,Rehabilitation,Beginner,Ankle Pumps | Chest Opener Stretch | Pelvic Tilts,Recovery
REHAB_4341,Rehabilitation,Beginner,Wrist Rotations | Cat-Cow Stretch | Light Core Bracing,Recovery
REHAB_4342,Rehabilitation,Beginner,Diaphragmatic Breathing | Knee-to-Chest Stretch | Seated Torso Twists (Light),Recovery
REHAB_4343,Rehabilitation,Beginner,Guided Meditation | Cat-Cow Stretch | Static Wall Sits (Shallow),Recovery
REHAB_4344,Rehabilitation,Beginner,Ankle Pumps | Overhead Reach | Pelvic Tilts,Recovery
REHAB_4345,Rehabilitation,Beginner,Neck Rotations | Seated Hamstring Stretch | Neck Rotations,Recovery
REHAB_4346,Rehabilitation,Beginner,Box Breathing | Child's Pose | Glute Squeezes,Recovery
REHAB_4347,Rehabilitation,Beginner,Seated Torso Twists (Light) | Seated Hamstring Stretch | Isometric Towel Presses,Recovery
REHAB_4348,Rehabilitation,Beginner,Diaphragmatic Breathing | Child's Pose | Light Core Bracing,Recovery
REHAB_4349,Rehabilitation,Beginner,Wrist Rotations | Knee-to-Chest Stretch | Seated Torso Twists (Light),Recovery
